917.57623,553.96893,138
918.40717,464.87125,140
835.8535,518.4429,140
876.1877,475.06598,140
940.0723,467.75452,140
838.9469,595.97687,140
859.6169,486.29794,140
831.58813,577.4325,140
959.62604,475.41034,140
900.90186,641.6099,140
976.89954,487.47937,140
974.9201,622.32117,140
991.5804,504.31897,140
920.57074,643.14984,140
1001.85675,524.98065,140
988.5543,608.01654,140
829.97125,537.7181,140
958.50793,633.2744,140
1004.8939,572.0545,140
850.2196,612.39374,140
845.988,500.96365,140
1006.67847,550.96356,140
881.9995,635.77936,140
896.5235,467.4269,140
828.5517,557.6822,140
998.7397,590.9946,140
864.814,625.8779,140
940.0893,640.34674,140
259.33514,636.0083,72
249.58173,619.4873,104
247.438,651.01605,89
269.48975,619.6443,122
278.55954,637.3125,101
267.1715,653.5796,101
230.81299,689.96173,140
217.75703,690.0,140
243.8329,690.0,140
230.75182,676.43164,140
991.43195,677.1593,138
1014.0,676.1881,138
966.31024,660.8481,138
998.64136,648.2751,138
980.3504,649.1959,138
961.3931,678.7396,138
1014.0,658.1908,138
1013.79333,690.0,138
969.8119,690.0,138
564.4545,398.31143,140
571.4867,416.1351,140
551.50385,384.3032,140
574.7644,382.23453,140
551.821,412.67212,140
583.50696,400.19928,140
508.33365,449.6164,138
516.4264,435.9108,138
518.8905,461.5275,138
498.55997,462.17822,138
494.94955,441.00357,138
1014.0,127.679184,140
1014.0,117.862175,140
1014.0,137.57777,140
831.65424,367.68817,107
903.56146,326.66312,107
787.9319,437.98428,107
864.2131,443.81122,107
772.4742,425.57724,107
789.0643,296.7236,107
857.86176,289.17026,107
875.92883,297.744,107
752.42017,391.67618,107
810.9108,287.55905,107
912.7209,384.54858,107
770.5913,311.82736,107
834.53503,284.9636,107
825.36237,450.2371,107
845.1777,449.36844,107
748.9893,372.12302,107
891.5308,310.53027,107
750.3394,352.24997,107
881.39404,433.88132,107
906.37396,403.3732,107
895.7243,420.1443,107
914.40625,364.72885,107
911.30096,345.05194,107
757.4121,331.1508,107
805.90216,446.3703,120
760.40845,409.84073,120
436.12173,341.28214,140
414.69354,335.34766,140
452.28137,325.74677,140
433.49185,319.11826,140
426.66592,361.43613,140
458.2985,344.70306,140
446.7665,360.9433,140
26.398726,355.90085,138
276.26083,542.2135,138
10.0,677.3731,138
351.39713,358.17224,138
98.64731,45.768528,137
286.89813,527.0476,138
350.8387,377.80423,138
212.4422,97.28356,138
10.0,666.4614,138
337.29196,329.6896,138
303.2065,525.9249,137
101.324425,658.3926,138
322.03467,491.8202,138
65.867165,664.6067,138
281.475,557.6175,138
308.64734,221.55397,138
195.79239,633.7175,138
332.44638,292.993,138
269.32147,572.9009,138
116.33938,50.657215,138
324.59653,224.67651,138
256.05945,587.14166,138
254.3939,127.76642,138
10.0,38.48647,138
284.89224,157.34866,138
162.62222,652.33496,138
83.92712,662.9891,138
181.47842,626.88074,138
119.24745,653.38,138
306.28732,494.60104,138
347.70575,299.66693,138
179.14006,643.07416,138
323.18033,256.21387,138
43.886078,37.45806,138
314.1821,477.8248,138
331.27896,423.8603,138
296.8045,511.12088,138
62.34908,38.55504,138
306.54517,189.64566,138
341.92358,436.07544,138
137.66064,651.0472,138
165.42863,634.86084,138
18.708889,679.7977,138
296.15198,173.3206,138
349.70456,397.38666,138
336.40375,311.11258,138
336.73926,455.30322,138
227.01007,612.13824,138
47.086693,665.93713,138
226.87296,107.096596,137
316.83002,238.50497,137
170.55127,63.104366,138
211.61792,606.5769,138
328.49722,274.48175,138
57.29272,678.3972,138
134.2628,54.81074,138
346.42203,417.2353,138
321.0852,460.31006,138
38.549984,679.901,138
236.10751,124.8862,138
239.85503,583.6269,138
313.04376,509.33514,138
350.22385,319.437,138
131.22029,664.39996,138
163.707,75.91603,138
80.53676,42.2239,138
268.7211,157.34372,138
343.4124,280.7975,138
332.39688,242.83472,125
316.65463,206.9437,138
300.7129,204.6362,138
265.4908,557.33496,137
113.40059,669.1001,137
335.5311,405.6563,138
76.22461,677.46313,138
279.6116,172.81886,138
150.56448,644.07837,138
337.2733,386.99506,138
182.186,78.26123,138
211.87686,623.2977,138
330.05084,473.84808,138
242.24033,600.1602,138
197.44218,87.80339,138
243.60529,112.88405,138
253.34239,571.38116,138
95.29659,674.26074,138
270.45242,140.64452,138
28.24699,667.5529,138
327.1759,442.41064,138
338.53604,367.97708,138
25.008492,37.696415,138
226.36801,596.00867,138
151.05319,62.229656,138
255.0729,143.82854,138
338.11926,348.9568,138
338.0694,261.84003,138
196.75597,617.32635,138
290.12564,188.76158,138
350.80292,338.80933,138
292.8384,542.1435,138
981.90247,351.22324,140
998.07477,320.1547,140
977.2389,316.4997,140
977.94745,385.99612,140
959.5457,378.1642,140
997.9966,382.29315,140
948.43365,361.5403,140
948.23083,341.54733,140
1012.95917,367.347,140
1013.17633,335.4828,140
959.0024,324.70242,140
590.794,10.0,140
350.78284,208.73993,139
287.6694,79.74915,140
287.93536,127.74174,140
388.69427,246.85188,138
848.515,196.93071,140
576.6007,334.81186,139
320.41132,163.57076,140
683.4098,322.02188,139
276.69797,91.89655,138
619.9478,320.13577,140
467.802,295.62488,140
375.6967,234.597,139
304.22696,162.26117,138
323.4118,194.29758,138
540.31604,331.25497,138
718.23926,309.39127,139
671.1199,311.25555,140
505.6845,323.97992,138
451.6309,287.628,138
534.41785,315.8739,139
281.6071,110.12525,138
837.8848,210.29501,137
334.3738,209.84991,137
636.8241,317.70004,140
359.2368,238.02728,140
866.1042,167.61917,140
303.61383,131.39507,137
362.35727,222.26096,140
272.19168,74.247215,140
908.644,10.0,140
647.6337,330.02905,158
630.20526,332.7211,139
594.2088,335.45987,139
281.08908,44.35149,138
654.2964,315.37427,138
753.1921,275.62457,140
602.7429,321.24664,138
267.7682,10.0,138
902.12506,72.2485,138
767.6075,281.81577,137
400.78073,273.64072,137
279.0878,10.0,154
265.95807,17.826189,140
803.4451,256.23526,137
882.3544,137.40875,138
704.6479,300.3453,128
783.61786,271.76273,140
906.0437,55.75875,138
297.29013,114.67786,138
279.73038,26.331726,139
488.58502,318.95798,140
786.70667,255.74492,94
500.4323,308.2543,140
295.12097,145.31349,138
899.7591,89.16105,140
894.60333,105.47413,137
312.98746,178.4627,140
372.37677,250.76538,125
345.92,224.49945,125
568.3784,321.1528,125
310.89218,148.03662,125
434.1949,279.0578,140
402.77295,258.26984,156
612.27026,334.38522,140
517.16254,312.51184,139
751.9421,292.17645,140
329.3744,179.20085,138
269.22076,55.76507,140
858.8069,183.14844,139
720.6341,293.19183,139
769.3641,264.99536,139
283.67734,62.395836,139
908.3576,38.617638,139
441.53333,297.08646,139
523.2098,327.5813,139
585.6131,321.328,139
734.929,301.18677,140
427.73798,291.94745,140
558.45135,334.1352,140
889.40576,121.95235,112
551.204,319.58432,138
415.11142,282.8962,138
737.3903,285.32877,138
471.5666,312.73502,139
339.42026,194.6716,139
455.74066,305.46515,138
687.7504,306.47565,140
291.60736,97.49244,140
700.795,316.20187,138
483.82025,302.94818,137
827.0808,223.7289,140
800.0573,241.62546,138
665.73944,326.67325,105
266.8912,36.991257,139
875.57227,153.32268,138
386.35675,262.79044,140
417.94394,268.85745,140
816.436,237.2987,138
908.9706,20.746977,138
1014.0,472.12012,140
1014.0,485.41507,140
1002.43713,471.9545,140
1014.0,458.62607,140
152.34459,17.573503,57
139.61726,18.018415,138
157.205,29.345518,159
162.58348,10.004692,159
289.36295,690.0,140
273.07266,690.0,140
305.6424,690.0,140
298.67148,676.0706,140
279.94904,676.0812,140
134.46487,690.0,138
143.9608,690.0,159
124.8895,690.0,159
404.53555,601.3183,117
506.2489,610.35925,117
312.23975,644.75726,117
473.6486,676.30884,117
302.71268,608.2684,117
307.0124,571.0422,117
334.50256,675.4329,117
367.45593,690.0,117
496.16217,646.2245,117
442.7193,506.4497,117
496.189,556.02747,118
387.5891,500.47162,118
458.42566,687.8765,118
324.44733,537.9004,118
486.338,662.26294,118
352.57166,513.3021,118
502.8659,573.32733,118
303.1933,589.4805,118
314.20444,553.6595,118
502.91226,628.6756,118
440.59067,690.0,118
459.30896,514.8199,118
474.06836,526.1939,118
349.7784,687.1106,118
337.30667,524.21387,123
506.28033,591.7105,118
369.50745,505.10812,118
322.02155,660.9511,118
424.8832,500.92017,118
486.57605,540.0862,118
406.23355,498.86917,118
305.90143,626.9364,118
1014.0,418.83044,87
1000.70917,418.74402,138
1014.0,431.899,159
1014.0,405.69492,159
383.19638,304.55267,140
395.12344,309.07858,140
380.27008,292.16287,140
375.9061,314.96783,140
233.38785,59.702873,140
231.05939,72.168015,140
245.97159,58.020027,140
227.11775,48.519848,140
947.4567,423.32355,138
932.4634,417.96658,139
941.2334,437.97922,159
957.2018,410.74637,159
960.57465,432.33932,159
180.14986,678.7551,102
178.43143,688.6047,112
177.73604,669.04034,87
699.9667,374.7691,138
701.8459,359.04092,156
715.10455,379.8139,156
684.61914,370.47754,156
692.3264,388.8772,156
665.9127,554.12335,119
571.17303,455.35687,123
654.57733,417.7087,112
661.44147,690.0,125
605.9591,431.07422,78
529.58795,565.9548,98
604.65137,676.5268,111
546.22955,487.75732,48
572.2368,653.89374,57
538.8166,604.82135,78
801.89825,538.08417,95
557.47504,470.635,78
778.65814,631.8844,97
796.05804,596.79407,78
736.17523,671.6893,111
800.8375,577.6678,78
738.1476,437.80994,81
752.16034,660.5333,124
532.01483,526.0114,97
699.56525,421.42133,86
754.90125,450.0541,74
718.7574,680.4811,40
532.8121,585.75836,81
641.93823,688.92377,78
