744.1665,156.67126,92
783.9226,130.2281,100
727.78094,111.824356,127
696.48206,159.11589,50
781.3233,186.6573,124
790.3451,168.80869,139
791.2654,148.83055,139
724.5691,200.2107,139
769.605,116.26478,139
749.095,109.17976,100
705.71674,184.97964,139
746.4304,204.36417,139
710.78033,122.53772,138
699.6641,139.3708,138
765.7824,199.2451,139
41.377937,30.363178,140
61.109196,40.71462,140
19.309687,27.286358,140
61.424194,20.635746,140
25.79095,46.285503,140
44.857216,52.371567,140
31.372087,10.454448,140
763.6551,609.72174,140
750.0644,618.0054,140
779.3898,607.3258,140
764.6258,593.8353,140
769.31006,624.5993,140
930.504,172.17007,86
949.8001,118.2203,86
910.1872,118.59597,86
912.33905,226.50983,86
929.8691,114.87662,104
981.3541,145.76645,86
880.40454,144.36673,104
987.44995,165.84514,86
894.7517,216.94261,104
873.9013,163.27899,104
874.29376,183.2745,86
893.0117,128.84174,104
932.15045,229.44254,86
968.72546,214.85765,86
951.7312,225.39099,86
881.53827,201.92285,86
968.68164,129.4459,86
981.0656,199.12393,104
847.9732,635.0904,140
887.42786,622.60767,140
821.6614,603.15186,140
815.56586,660.8251,140
880.41846,660.7759,140
839.217,675.5356,140
859.7413,595.417,140
839.76385,594.5316,140
809.7268,619.2898,140
888.6749,642.56354,140
876.9694,605.56635,140
864.4071,673.0681,140
806.791,639.156,140
132.7363,34.501717,140
145.67949,43.763298,140
126.40507,49.10368,140
144.5142,23.797295,140
124.74956,20.73527,140
505.0656,479.55624,117
373.64795,389.77264,99
495.98694,320.65585,71
539.07806,324.07288,86
647.73627,550.1012,132
611.7216,597.692,122
637.76404,567.43695,104
656.1594,429.52814,114
400.14706,359.87518,110
578.82874,620.5909,56
407.85254,605.57605,81
638.95935,393.50607,125
433.24243,337.52484,74
347.83878,504.27313,121
385.96198,373.98178,132
363.41428,406.98456,126
359.01706,542.8129,127
352.20343,523.88477,130
660.80225,512.38025,96
625.69446,583.3837,132
392.74945,592.32513,130
474.17563,323.42307,138
560.5748,330.3899,50
461.36078,632.5965,130
521.2475,637.89056,128
663.6899,492.59024,151
648.69275,410.97586,138
453.218,329.0785,99
501.0754,638.66504,130
597.8523,350.24054,99
424.5074,616.8217,101
580.8397,339.59113,122
517.7067,320.8986,99
349.80048,444.5658,99
379.43896,577.2769,99
627.1117,377.3953,99
596.04755,610.14594,120
541.10333,634.58124,139
345.97916,484.35306,137
355.42044,425.3518,99
560.4335,628.7738,115
442.43518,625.87506,159
368.13516,560.6861,64
346.6344,464.33646,99
480.98068,636.884,127
415.98947,347.65784,125
655.45593,531.6518,125
661.2694,449.0339,99
663.88885,469.2293,99
613.3361,362.8983,99
56.884674,114.76651,140
52.999054,83.172935,140
36.41543,139.14406,140
72.61104,87.090935,140
86.01512,101.93365,140
25.736671,121.328316,140
56.31865,146.59302,140
87.91987,121.842255,140
29.935722,97.82499,140
76.81563,139.58586,140
848.14136,404.5187,106
761.39667,537.9577,106
795.6943,254.25227,106
1002.5408,443.13687,120
718.21106,496.4359,106
797.5728,555.4277,106
1001.9708,363.68964,106
689.9931,422.4038,106
1007.2926,403.3316,120
964.715,512.87537,106
977.4101,497.364,127
986.9063,326.5773,106
950.1914,526.6518,106
895.35516,252.52716,106
694.52563,362.8923,106
1006.1791,423.35318,106
707.7093,479.4148,138
721.39417,308.26025,106
988.05365,480.3818,106
931.9261,269.2017,106
995.6112,344.65784,125
996.47815,462.19843,106
699.4193,461.1954,106
816.89764,560.57806,106
914.2945,259.7623,106
916.56256,548.2173,106
963.0513,294.3987,106
693.4857,442.09616,106
976.0239,309.7728,106
948.2721,280.8071,106
856.75354,563.4416,106
736.0483,291.5338,106
701.3306,343.06137,106
779.04663,547.8941,106
730.823,512.0683,106
773.87714,263.75162,106
688.9992,402.42877,106
745.3451,526.024,106
690.51764,382.48633,121
1005.88617,383.37265,106
876.6345,561.10364,119
754.12024,276.10306,133
836.7236,563.26495,106
835.6591,245.85323,106
815.8449,248.67407,106
855.6784,245.54126,106
875.71204,247.76878,106
710.28467,324.98074,106
897.99945,555.6634,134
934.0599,538.49084,106
288.13614,390.8595,140
269.22534,420.32794,140
253.9572,383.25656,140
282.85822,356.2452,140
255.90938,404.5506,140
318.4599,373.3529,140
303.82324,359.55573,140
322.8282,395.5996,140
313.58658,414.90714,140
290.3302,425.80505,140
264.62454,364.91312,140

